dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
1976-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1981-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1983-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1984-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1985-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1986-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1987-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1988-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1989-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-06-01,1,24,1,1,1,0,0,0,0,0,0,0,0
1998-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-08-01,1,23,0,1,0,0,0,0,0,0,0,0,0
1998-09-01,1,99,0,1,0,0,0,0,0,0,0,0,0
1998-10-01,1,169,0,1,0,0,0,0,0,0,0,0,0
1998-11-01,1,66,0,1,0,0,0,0,0,0,0,0,0
1998-12-01,1,74,0,1,0,0,0,0,0,0,0,0,0
1999-01-01,1,75,0,1,0,0,0,0,0,0,0,0,0
1999-02-01,1,53,0,1,0,0,0,0,0,0,0,0,0
1999-03-01,1,30,0,1,0,0,0,0,0,0,0,0,0
1999-04-01,1,14,0,1,0,0,0,0,0,0,0,0,0
1999-05-01,1,12,0,1,0,0,0,0,0,0,0,0,0
1999-06-01,1,19,0,1,0,0,0,0,0,0,0,0,0
1999-07-01,1,42,0,1,0,0,0,0,0,0,0,0,0
1999-08-01,1,65,0,1,0,0,0,0,0,0,0,0,0
1999-09-01,1,48,0,1,0,0,0,0,0,0,0,0,0
1999-10-01,1,35,0,1,0,0,0,0,0,0,0,0,0
1999-11-01,1,51,0,1,0,0,0,0,0,0,0,0,0
1999-12-01,1,23,0,1,0,0,0,0,0,0,0,0,0
2000-01-01,1,57,0,1,0,0,0,0,0,0,0,0,0
2000-02-01,1,92,0,1,0,0,0,0,0,0,0,0,0
2000-03-01,1,93,0,1,0,0,0,0,0,0,0,0,0
2000-04-01,1,35,0,1,0,0,0,0,0,0,0,0,0
2000-05-01,1,97,0,1,0,0,0,0,0,0,0,0,0
2000-06-01,1,81,0,1,0,0,0,0,0,0,0,0,0
2000-07-01,2,78,1,2,1,0,0,0,0,0,0,0,0
2000-08-01,3,58,1,3,1,0,0,0,0,0,0,0,0
2000-09-01,1,36,0,1,0,0,0,0,0,0,0,0,0
2000-10-01,1,34,0,1,0,0,0,0,0,0,0,0,0
2000-11-01,1,27,0,1,0,0,0,0,0,0,0,0,0
2000-12-01,1,26,0,1,0,0,0,0,0,0,0,0,0
2001-01-01,1,35,0,1,0,0,0,0,0,0,0,0,0
2001-02-01,1,56,0,1,0,0,0,0,0,0,0,0,0
2001-03-01,1,22,0,1,0,0,0,0,0,0,0,0,0
2001-04-01,1,30,0,1,0,0,0,0,0,0,0,0,0
2001-05-01,1,53,0,1,0,0,0,0,0,0,0,0,0
2001-06-01,1,60,0,1,0,0,0,0,0,0,0,0,0
2001-07-01,1,26,0,1,0,0,0,0,0,0,0,0,0
2001-08-01,1,45,0,1,0,0,0,0,0,0,0,0,0
2001-09-01,1,26,0,1,0,0,0,0,0,0,0,0,0
2001-10-01,1,58,0,1,0,0,0,0,0,0,0,0,0
2001-11-01,1,43,0,1,0,0,0,0,0,0,0,0,0
2001-12-01,1,23,0,1,0,0,0,0,0,0,0,0,0
2002-01-01,1,88,0,1,0,0,0,0,0,0,0,0,0
2002-02-01,1,46,0,1,0,0,0,0,0,0,0,0,0
2002-03-01,1,33,0,1,0,0,0,0,0,0,0,0,0
2002-04-01,10,20,8,10,8,0,0,0,0,0,0,0,0
2002-05-01,8,17,4,8,4,0,0,0,0,0,0,0,0
2002-06-01,3,5,2,3,2,0,0,0,0,0,0,0,0
2002-07-01,8,14,3,8,3,0,0,0,0,0,0,0,0
2002-08-01,2,3,0,2,0,0,0,0,0,0,0,0,0
2002-09-01,8,16,4,8,4,0,0,0,0,0,0,0,0
2002-10-01,3,10,2,3,2,0,0,0,0,0,0,0,0
2002-11-01,10,32,5,10,5,0,0,0,0,0,0,0,0
2002-12-01,20,125,12,20,11,0,0,0,0,0,0,0,0
2003-01-01,6,36,1,6,1,0,0,0,0,0,0,0,0
2003-02-01,5,22,1,5,1,0,0,0,0,0,0,0,0
2003-03-01,5,40,2,5,2,0,0,0,0,0,0,0,0
2003-04-01,13,45,5,13,4,0,0,0,0,0,0,0,0
2003-05-01,6,18,4,6,3,0,0,0,0,0,0,0,0
2003-06-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2003-07-01,9,30,3,9,3,0,0,0,0,0,0,0,0
2003-08-01,3,8,1,3,1,0,0,0,0,0,0,0,0
2003-09-01,12,38,6,12,6,0,0,0,0,0,0,0,0
2003-10-01,1,12,0,1,0,0,0,0,0,0,0,0,0
2003-11-01,8,30,3,8,2,0,0,0,0,0,0,0,0
2003-12-01,5,14,3,5,2,0,0,0,0,0,0,0,0
2004-01-01,12,38,3,12,3,0,0,0,0,0,0,0,0
2004-02-01,13,35,4,13,4,0,0,0,0,0,0,0,0
2004-03-01,2,2,0,2,0,0,0,0,0,0,0,0,0
2004-04-01,15,34,6,15,6,0,0,0,0,0,0,0,0
2004-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,3,11,1,3,1,0,0,0,0,0,0,0,0
2004-07-01,10,42,2,10,2,0,0,0,0,0,0,0,0
2004-08-01,13,53,1,13,1,0,0,0,0,0,0,0,0
