dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-05-01,9,158,0,8,0,3,2,1,45,26,311,11,2
2016-06-01,10,348,2,8,1,6,3,3,76,71,821,14,2
2016-07-01,13,298,3,11,2,5,5,0,49,43,367,4,5
2016-08-01,8,190,1,6,0,1,1,0,35,35,311,16,1
2016-09-01,9,311,1,7,1,2,1,1,71,60,619,14,3
2016-10-01,14,315,2,11,2,4,3,1,58,48,355,4,2
2016-11-01,8,176,1,6,0,0,2,0,35,38,376,12,2
2016-12-01,9,225,2,7,1,3,3,0,52,50,419,10,1
2017-01-01,13,348,4,10,1,4,3,1,66,59,486,12,4
2017-02-01,9,199,0,7,0,1,0,0,38,30,319,9,2
2017-03-01,9,133,0,8,0,2,3,0,48,37,478,19,2
2017-04-01,8,139,0,8,0,2,2,0,33,24,167,7,1
2017-05-01,10,193,0,9,0,1,1,0,34,19,243,6,1
2017-06-01,9,94,0,8,0,1,0,1,28,18,220,5,2
2017-07-01,6,190,1,5,0,0,0,0,41,54,441,14,1
2017-08-01,11,291,0,8,0,1,1,0,65,57,679,11,3
2017-09-01,10,214,1,8,0,0,0,0,53,43,629,10,2
2017-10-01,8,186,2,6,0,2,1,1,46,38,363,19,5
2017-11-01,8,138,1,6,1,2,0,1,31,19,168,21,3
2017-12-01,6,150,0,5,0,1,1,0,26,16,277,17,1
2018-01-01,10,226,2,8,1,2,1,1,56,46,396,17,3
2018-02-01,8,109,2,6,1,2,1,1,44,34,277,17,2
2018-03-01,9,116,2,7,2,1,1,0,38,29,279,18,2
2018-04-01,6,141,0,6,0,0,0,0,22,26,159,25,0
2018-05-01,9,242,1,6,0,1,2,0,54,147,933,20,1
2018-06-01,8,146,0,6,0,1,1,0,49,34,441,33,4
2018-07-01,6,33,0,5,0,1,0,1,22,8,80,18,1
2018-08-01,9,63,2,7,1,12,1,9,36,26,235,15,2
2018-09-01,9,60,1,7,0,11,6,5,46,25,321,25,3
2018-10-01,15,211,4,9,1,17,3,15,95,84,775,21,6
2018-11-01,11,150,0,9,0,9,1,6,79,58,964,42,1
2018-12-01,10,138,2,9,2,10,1,7,55,86,555,32,4
2019-01-01,12,113,2,10,0,16,3,10,52,73,575,22,3
2019-02-01,13,152,3,11,2,17,1,17,65,43,498,36,4
2019-03-01,16,140,3,11,2,17,6,13,73,65,514,30,3
2019-04-01,10,77,0,6,0,15,0,11,61,35,486,44,4
2019-05-01,13,187,2,6,0,39,7,28,101,69,673,39,4
2019-06-01,10,88,0,5,0,14,1,18,42,39,235,47,2
2019-07-01,10,110,1,6,0,40,5,31,79,60,364,29,3
2019-08-01,12,143,3,10,1,36,7,30,92,66,449,29,6
2019-09-01,12,106,2,8,1,28,6,18,65,44,329,20,5
2019-10-01,8,135,0,6,0,7,0,4,53,43,361,41,2
2019-11-01,10,167,1,7,1,37,6,32,88,104,799,38,7
2019-12-01,13,172,4,10,2,25,2,22,93,85,601,30,6
2020-01-01,15,86,2,10,2,19,0,17,65,53,393,43,4
2020-02-01,12,130,2,8,1,24,5,18,79,66,703,31,4
2020-03-01,16,118,4,10,1,24,1,17,68,53,682,37,4
2020-04-01,15,126,6,10,4,18,2,16,71,54,871,36,4
2020-05-01,15,81,2,11,2,26,4,19,69,71,729,34,4
2020-06-01,13,132,2,9,0,28,2,24,90,61,708,51,5
2020-07-01,12,47,4,9,2,19,3,15,38,29,316,22,3
2020-08-01,13,90,2,8,0,30,4,23,67,51,403,31,5
