dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2005-08-01,5,99,2,4,2,0,0,0,0,0,0,0,0
2005-09-01,10,45,5,9,3,0,0,0,0,0,0,0,0
2005-10-01,4,30,3,4,3,0,0,0,0,0,0,0,0
2005-11-01,6,73,2,5,2,0,0,0,0,0,0,0,0
2005-12-01,7,32,2,4,1,0,0,0,0,0,0,0,0
2006-01-01,4,47,1,4,0,0,0,0,0,0,0,0,0
2006-02-01,5,18,3,5,2,0,0,0,0,0,0,0,0
2006-03-01,3,40,1,2,1,0,0,0,0,0,0,0,0
2006-04-01,4,29,1,3,1,0,0,0,0,0,0,0,0
2006-05-01,4,23,1,3,1,0,0,0,0,0,0,0,0
2006-06-01,2,9,0,2,0,0,0,0,0,0,0,0,0
2006-07-01,4,22,2,4,2,0,0,0,0,0,0,0,0
2006-08-01,8,59,5,8,4,0,0,0,0,0,0,0,0
2006-09-01,11,47,6,9,3,0,0,0,0,0,0,0,0
2006-10-01,3,13,0,3,0,0,0,0,0,0,0,0,0
2006-11-01,3,9,0,3,0,0,0,0,0,0,0,0,0
2006-12-01,3,5,2,3,2,0,0,0,0,0,0,0,0
2007-01-01,6,11,3,6,2,0,0,0,0,0,0,0,0
2007-02-01,6,20,2,6,2,0,0,0,0,0,0,0,0
2007-03-01,5,49,2,5,2,0,0,0,0,0,0,0,0
2007-04-01,4,27,0,4,0,0,0,0,0,0,0,0,0
2007-05-01,7,55,3,6,2,0,0,0,0,0,0,0,0
2007-06-01,3,29,1,3,1,0,0,0,0,0,0,0,0
2007-07-01,4,26,1,4,0,0,0,0,0,0,0,0,0
2007-08-01,5,41,1,5,0,0,0,0,0,0,0,0,0
2007-09-01,4,20,1,4,1,0,0,0,0,0,0,0,0
2007-10-01,4,12,0,4,0,0,0,0,0,0,0,0,0
2007-11-01,5,17,2,5,1,0,0,0,0,0,0,0,0
2007-12-01,6,13,2,5,2,0,0,0,0,0,0,0,0
2008-01-01,2,3,2,2,1,0,0,0,0,0,0,0,0
2008-02-01,2,2,0,2,0,0,0,0,0,0,0,0,0
2008-03-01,3,18,1,3,1,0,0,0,0,0,0,0,0
2008-04-01,6,27,3,5,1,0,0,0,0,0,0,0,0
2008-05-01,8,29,3,8,2,0,0,0,0,0,0,0,0
2008-06-01,4,11,0,4,0,0,0,0,0,0,0,0,0
2008-07-01,6,31,4,6,4,0,0,0,0,0,0,0,0
2008-08-01,3,36,1,3,0,0,0,0,0,0,0,0,0
2008-09-01,2,103,1,2,1,0,0,0,0,0,0,0,0
2008-10-01,6,149,2,6,0,0,0,0,0,0,0,0,0
2008-11-01,10,86,2,9,2,0,0,0,0,0,0,0,0
2008-12-01,5,42,2,4,2,0,0,0,0,0,0,0,0
2009-01-01,12,59,3,12,1,0,0,0,0,0,0,0,0
2009-02-01,3,34,0,3,0,0,0,0,0,0,0,0,0
2009-03-01,9,37,3,9,2,0,0,0,0,0,0,0,0
2009-04-01,7,42,3,7,2,0,0,0,0,0,0,0,0
2009-05-01,5,44,2,5,2,0,0,0,0,0,0,0,0
2009-06-01,8,103,4,7,0,0,0,0,0,0,0,0,0
2009-07-01,9,53,5,9,4,0,0,0,0,0,0,0,0
2009-08-01,10,67,5,9,3,0,0,0,0,0,0,0,0
2009-09-01,12,45,4,10,2,0,0,0,0,0,0,0,0
2009-10-01,6,18,1,5,0,0,0,0,0,0,0,0,0
2009-11-01,9,46,1,7,0,0,0,0,0,0,0,0,0
2009-12-01,12,50,8,10,5,0,0,0,0,0,0,0,0
2010-01-01,11,144,5,11,3,0,0,0,0,0,0,0,0
2010-02-01,7,73,1,5,0,0,0,0,0,0,0,0,0
2010-03-01,10,33,2,7,1,0,0,0,0,0,0,0,0
2010-04-01,13,312,7,11,3,0,0,0,0,0,0,0,0
2010-05-01,16,237,9,15,5,0,0,0,0,0,0,0,0
2010-06-01,12,188,6,12,5,0,0,0,0,0,0,0,0
2010-07-01,14,297,4,13,3,0,0,0,0,0,0,0,0
2010-08-01,18,259,11,14,6,0,0,0,0,0,0,0,0
2010-09-01,21,212,11,16,4,0,0,0,0,0,0,0,0
2010-10-01,18,238,8,12,2,0,0,0,0,0,0,0,0
2010-11-01,19,164,6,14,3,0,0,0,0,0,0,0,0
2010-12-01,10,46,1,9,0,0,0,0,0,0,0,0,0
2011-01-01,11,79,4,11,2,0,0,0,0,0,0,0,0
2011-02-01,12,133,4,10,3,0,0,0,0,0,0,0,0
2011-03-01,17,245,7,13,4,0,0,0,0,0,0,0,0
2011-04-01,18,263,7,14,1,0,0,0,0,0,0,0,0
2011-05-01,14,117,5,13,2,0,0,0,0,0,0,0,0
2011-06-01,21,149,9,16,2,0,0,0,0,0,0,0,0
2011-07-01,14,199,1,13,1,0,0,0,0,0,0,0,0
2011-08-01,15,108,6,12,2,0,0,0,0,0,0,0,0
2011-09-01,13,90,3,10,1,0,0,0,0,0,0,0,0
2011-10-01,19,93,9,16,5,0,0,0,0,0,0,0,0
2011-11-01,13,59,3,10,3,0,0,0,0,0,0,0,0
2011-12-01,11,152,4,8,1,0,0,0,0,0,0,0,0
2012-01-01,13,260,5,10,2,0,0,0,0,0,0,0,0
2012-02-01,21,119,7,19,4,0,0,0,0,0,0,0,0
2012-03-01,13,128,5,10,3,0,0,0,0,0,0,0,0
2012-04-01,19,298,5,18,3,0,0,0,0,0,0,0,0
2012-05-01,27,229,12,19,6,0,0,0,0,0,0,0,0
2012-06-01,16,185,6,13,4,0,0,0,0,0,0,0,0
2012-07-01,22,269,7,17,2,0,0,0,0,0,0,0,0
2012-08-01,15,183,3,10,0,0,0,0,0,0,0,0,0
2012-09-01,23,253,8,18,3,0,0,0,0,0,0,0,0
2012-10-01,35,295,11,24,6,0,0,0,0,0,0,0,0
2012-11-01,27,243,11,20,5,0,0,0,0,0,0,0,0
2012-12-01,26,94,7,21,3,0,0,0,0,0,0,0,0
2013-01-01,37,336,9,26,4,0,0,0,0,0,0,0,0
2013-02-01,31,261,8,22,3,0,0,0,0,0,0,0,0
2013-03-01,42,485,10,29,4,0,0,0,0,0,0,0,0
2013-04-01,40,372,13,26,5,0,0,0,0,0,0,0,0
2013-05-01,35,163,10,22,3,0,0,0,0,0,0,0,0
2013-06-01,26,137,8,18,2,0,0,0,0,0,0,0,0
2013-07-01,28,304,4,23,3,0,0,0,0,0,0,0,0
2013-08-01,29,156,12,20,4,0,0,0,0,0,0,0,0
2013-09-01,36,181,11,27,7,0,0,0,0,0,0,0,0
2013-10-01,26,326,3,18,1,0,0,0,0,0,0,0,0
2013-11-01,44,505,16,28,5,0,0,0,0,0,0,0,0
2013-12-01,34,604,7,23,1,0,0,0,0,0,0,0,0
2014-01-01,37,317,9,23,2,0,0,0,0,0,0,0,0
2014-02-01,50,439,14,32,6,0,0,0,0,0,0,0,0
2014-03-01,44,434,12,28,5,0,0,0,0,0,0,0,0
2014-04-01,41,225,10,23,3,0,0,0,0,0,0,0,0
2014-05-01,31,297,7,21,2,0,0,0,0,0,0,0,0
2014-06-01,44,493,16,31,8,0,0,0,0,0,0,0,0
2014-07-01,48,529,12,29,3,0,0,0,0,0,0,0,0
2014-08-01,45,493,10,26,2,0,0,0,0,0,0,0,0
2014-09-01,42,292,14,29,8,0,0,0,0,0,0,0,0
2014-10-01,44,445,9,24,3,0,0,0,0,0,0,0,0
2014-11-01,51,448,19,28,8,0,0,0,0,0,0,0,0
2014-12-01,54,519,16,36,6,0,0,0,0,0,0,0,0
2015-01-01,50,512,15,32,4,0,0,0,0,0,0,0,0
2015-02-01,55,353,13,34,4,0,0,0,0,0,0,0,0
2015-03-01,61,335,17,33,4,2,0,1,2,1,2,1,1
2015-04-01,43,415,12,26,3,0,1,0,0,1,0,1,1
2015-05-01,49,286,17,35,6,1,0,0,1,0,7,2,2
2015-06-01,76,554,21,44,4,302,93,189,431,360,2535,312,66
2015-07-01,54,521,18,31,3,228,73,158,383,353,2965,99,28
2015-08-01,47,439,17,28,7,173,39,127,280,233,1721,44,30
2015-09-01,65,576,22,38,8,211,47,154,326,283,1955,59,32
2015-10-01,44,575,11,24,3,209,55,141,314,263,1975,62,26
2015-11-01,56,623,11,37,5,233,54,186,334,310,2207,58,19
2015-12-01,35,344,13,25,5,107,19,62,174,109,970,39,15
2016-01-01,41,519,7,24,4,143,62,116,243,258,1642,68,22
2016-02-01,47,493,13,33,6,171,40,126,281,258,2301,87,18
2016-03-01,39,201,11,28,3,86,20,71,157,112,1065,58,23
2016-04-01,53,389,24,27,6,152,34,117,232,281,2399,49,28
2016-05-01,50,328,19,30,5,148,27,124,249,220,1799,76,25
2016-06-01,51,288,24,29,7,144,12,131,227,216,1856,45,32
2016-07-01,53,266,15,31,7,128,20,100,209,179,1542,48,26
2016-08-01,46,276,15,25,5,121,13,120,226,198,1778,74,27
2016-09-01,50,151,18,35,7,89,8,63,175,105,1223,69,23
2016-10-01,52,370,12,30,3,166,39,145,283,290,2586,53,19
2016-11-01,47,326,15,28,6,125,14,109,247,214,2000,51,23
2016-12-01,42,286,14,22,6,112,8,97,225,209,1696,57,17
2017-01-01,50,155,18,26,6,98,16,77,196,148,1108,47,22
2017-02-01,55,437,25,33,10,182,22,161,299,307,2604,71,36
2017-03-01,43,128,11,27,5,90,8,75,183,139,1330,74,23
2017-04-01,51,236,21,29,8,91,8,81,188,141,1686,89,34
2017-05-01,52,211,21,31,10,110,7,102,194,180,1518,63,26
2017-06-01,44,184,14,27,7,114,14,91,190,184,1813,69,26
2017-07-01,48,241,19,27,6,130,13,114,244,198,2163,116,33
2017-08-01,49,215,12,25,3,118,18,95,222,174,1789,69,21
2017-09-01,57,408,17,31,6,173,32,141,236,284,2029,62,21
2017-10-01,47,308,13,30,4,151,12,112,282,181,1909,111,47
2017-11-01,54,537,25,28,9,189,20,188,283,327,2801,117,35
2017-12-01,61,517,22,33,8,167,10,147,250,229,2019,101,42
2018-01-01,69,476,32,36,12,171,12,163,289,256,2290,181,52
2018-02-01,57,428,25,30,10,144,18,127,250,215,1994,101,37
2018-03-01,51,444,22,29,10,188,18,163,321,295,2514,139,35
2018-04-01,43,362,23,24,9,129,9,115,224,202,1552,98,32
2018-05-01,38,505,13,18,1,176,18,161,286,295,1965,123,22
2018-06-01,51,548,21,28,5,218,15,202,329,322,2208,111,36
2018-07-01,43,333,23,31,9,150,18,129,286,225,2404,105,36
2018-08-01,39,372,14,25,3,119,20,92,221,174,1623,97,36
2018-09-01,46,306,19,27,6,133,18,108,232,192,1838,128,31
2018-10-01,57,875,20,33,7,240,26,230,375,370,2564,179,56
2018-11-01,53,989,21,36,12,283,19,251,413,398,2767,124,46
2018-12-01,47,618,21,25,7,196,21,174,289,271,2304,138,36
2019-01-01,61,413,23,32,7,189,17,150,318,287,2979,182,43
2019-02-01,52,421,20,27,7,161,19,161,242,284,2554,164,32
2019-03-01,43,682,16,26,5,199,14,183,299,294,2186,159,24
2019-04-01,42,479,16,28,7,187,24,160,288,258,2075,113,28
2019-05-01,52,517,19,29,7,179,22,163,268,258,2602,214,52
2019-06-01,33,351,8,23,2,132,15,117,198,206,1715,136,33
2019-07-01,45,647,18,32,5,230,24,217,327,345,2436,154,40
2019-08-01,33,262,13,23,7,121,13,98,208,159,1546,147,35
2019-09-01,48,197,20,33,7,125,11,91,238,146,1401,167,43
2019-10-01,48,263,19,34,8,128,17,127,209,220,1842,134,34
2019-11-01,52,480,22,36,12,184,11,146,313,289,2147,148,43
2019-12-01,47,373,25,36,17,148,11,121,245,200,1631,119,48
2020-01-01,47,425,17,26,5,158,20,163,266,315,1922,328,63
2020-02-01,51,235,20,37,15,144,21,108,255,202,1546,203,59
2020-03-01,64,373,28,41,9,182,17,160,307,262,2099,144,52
2020-04-01,53,595,17,34,9,253,31,193,362,337,2764,152,60
2020-05-01,63,575,23,36,11,215,28,221,339,367,2591,161,46
2020-06-01,44,411,15,26,7,183,18,159,296,271,2105,112,40
2020-07-01,51,492,17,35,9,201,33,172,314,280,1881,106,46
2020-08-01,55,325,24,34,8,162,19,141,279,259,1968,164,52
