dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2014-02-01,32,136,14,11,2,0,0,0,0,0,0,0,0
2014-03-01,36,225,17,17,8,0,0,0,0,0,0,0,0
2014-04-01,31,121,8,16,4,0,0,0,0,0,0,0,0
2014-05-01,34,117,17,16,5,0,0,0,0,0,0,0,0
2014-06-01,41,88,16,22,7,0,0,0,0,0,0,0,0
2014-07-01,56,227,23,33,11,0,0,0,0,0,0,0,0
2014-08-01,39,185,12,20,3,0,0,0,0,0,0,0,0
2014-09-01,39,106,17,19,5,0,0,0,0,0,0,0,0
2014-10-01,34,132,13,17,4,0,0,0,0,0,0,0,0
2014-11-01,30,97,8,15,1,0,0,0,0,0,0,0,0
2014-12-01,23,49,8,15,3,0,0,0,0,0,0,0,0
2015-01-01,26,87,8,14,5,0,0,0,0,0,0,0,0
2015-02-01,17,66,6,11,1,0,0,0,1,0,0,0,0
2015-03-01,15,99,3,10,1,0,0,0,1,0,1,0,0
2015-04-01,10,117,0,9,0,0,0,0,0,0,0,0,0
2015-05-01,20,291,8,9,1,68,5,49,71,56,475,0,0
2015-06-01,20,249,2,9,0,53,5,49,57,57,381,9,9
2015-07-01,17,363,3,11,1,92,10,85,114,100,761,6,4
2015-08-01,17,245,2,11,1,89,12,71,102,89,901,14,2
2015-09-01,16,157,3,15,3,48,7,43,55,52,432,16,6
2015-10-01,22,115,4,14,0,58,12,39,72,56,695,95,11
2015-11-01,21,158,8,13,2,55,9,33,81,53,729,150,25
2015-12-01,29,240,7,16,3,59,9,46,86,69,860,223,29
2016-01-01,16,217,4,10,1,99,19,81,137,139,1169,209,41
2016-02-01,23,359,12,10,4,134,17,116,158,154,861,41,24
2016-03-01,19,263,3,11,1,72,18,54,84,81,607,37,13
2016-04-01,24,232,5,12,1,70,11,74,89,102,753,34,17
2016-05-01,30,160,5,13,1,70,17,42,98,71,661,33,15
2016-06-01,23,156,3,12,2,57,2,52,82,68,585,54,21
2016-07-01,23,133,6,15,2,48,3,35,74,57,428,29,23
2016-08-01,19,126,4,10,0,38,7,31,50,49,333,33,9
2016-09-01,16,173,4,7,0,56,6,39,74,59,422,35,13
2016-10-01,31,198,6,11,2,63,8,49,82,70,403,58,19
2016-11-01,22,128,3,10,1,50,8,37,59,59,263,36,15
2016-12-01,21,106,5,13,3,29,5,28,41,41,189,25,11
2017-01-01,7,68,0,5,0,21,2,20,28,38,142,31,7
2017-02-01,11,122,2,8,1,37,6,31,54,46,216,32,11
2017-03-01,17,206,5,9,3,54,4,40,62,52,223,31,19
2017-04-01,14,144,2,6,0,42,3,39,58,59,239,41,10
2017-05-01,37,171,12,20,5,83,8,46,114,78,437,38,20
2017-06-01,19,194,6,7,1,51,20,60,67,100,442,56,15
2017-07-01,19,179,4,8,2,60,10,56,74,75,303,34,20
2017-08-01,18,192,2,7,1,58,10,47,70,66,286,32,8
2017-09-01,14,127,2,8,1,37,5,29,49,43,156,36,10
2017-10-01,23,207,4,12,2,79,43,69,93,177,675,31,12
2017-11-01,22,220,5,10,2,67,8,50,80,64,154,35,7
2017-12-01,13,150,1,7,1,48,1,38,58,42,128,30,10
2018-01-01,19,154,6,11,3,55,3,40,68,51,151,32,9
2018-02-01,20,147,5,6,1,51,10,54,63,73,118,42,7
2018-03-01,14,135,2,6,1,51,4,33,60,43,144,29,9
2018-04-01,19,129,5,11,2,42,5,49,52,62,154,41,15
2018-05-01,15,99,3,8,1,28,11,27,38,43,128,38,15
2018-06-01,10,52,3,7,2,24,4,20,31,28,139,29,14
2018-07-01,8,34,1,6,1,19,3,6,28,11,103,151,18
2018-08-01,6,9,3,2,0,11,5,2,20,9,146,187,17
2018-09-01,8,58,4,4,2,29,5,22,43,35,196,31,9
2018-10-01,17,92,8,11,6,43,9,33,52,55,310,44,23
2018-11-01,12,83,2,7,2,35,6,36,50,59,387,39,11
2018-12-01,17,78,6,8,2,23,3,18,35,31,189,43,13
2019-01-01,14,92,3,7,0,39,17,33,51,69,283,39,9
2019-02-01,19,122,4,8,1,41,8,27,61,65,319,46,12
2019-03-01,14,68,3,7,0,24,2,22,29,28,186,43,13
2019-04-01,13,46,2,6,1,27,2,12,37,24,191,51,12
2019-05-01,14,63,2,6,0,19,7,21,25,34,120,41,10
2019-06-01,11,70,2,5,1,17,0,19,23,24,92,35,17
2019-07-01,15,90,2,8,0,34,1,27,47,31,100,44,11
2019-08-01,16,74,6,7,1,24,6,25,34,35,144,74,20
2019-09-01,11,70,2,5,0,28,3,18,35,27,134,45,17
2019-10-01,21,87,6,13,1,45,10,31,60,57,271,37,26
2019-11-01,13,47,4,9,3,18,2,24,26,38,127,40,6
2019-12-01,8,31,2,5,0,17,2,10,23,17,90,37,12
2020-01-01,14,70,3,8,1,26,2,22,34,28,143,74,21
2020-02-01,15,72,4,9,1,27,1,24,33,26,102,41,9
2020-03-01,15,78,6,10,4,32,3,26,39,35,207,40,23
2020-04-01,14,51,2,11,1,24,2,21,28,32,146,65,15
2020-05-01,14,58,2,11,2,27,19,23,46,53,223,65,20
2020-06-01,14,59,5,9,1,23,7,25,39,46,233,67,17
2020-07-01,13,50,2,9,1,17,0,15,40,35,127,56,23
2020-08-01,10,38,4,5,1,19,1,16,25,22,57,47,15
