dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2017-10-01,9,16,4,7,0,13,8,1,74,19,269,110,31
2017-11-01,12,17,9,9,4,22,21,0,83,58,405,157,38
2017-12-01,8,16,2,7,1,13,14,3,86,49,503,161,37
2018-01-01,6,15,1,5,0,24,18,0,96,56,517,141,35
2018-02-01,24,50,6,11,1,47,50,1,115,95,557,126,42
2018-03-01,19,33,4,8,0,34,28,0,111,54,474,164,43
2018-04-01,9,17,3,7,1,24,15,0,110,29,289,145,52
2018-05-01,9,12,1,3,0,13,12,0,76,28,297,132,26
2018-06-01,5,14,2,4,0,11,25,0,74,45,375,101,26
2018-07-01,11,20,3,4,0,18,14,0,106,35,432,141,37
2018-08-01,6,9,1,3,0,19,9,0,92,24,343,120,43
2018-09-01,4,12,2,4,1,9,12,0,75,27,240,118,41
2018-10-01,13,30,6,6,2,23,17,0,87,48,521,154,42
2018-11-01,19,49,9,9,3,30,22,0,112,63,593,177,58
2018-12-01,16,38,7,6,0,34,46,1,91,64,441,137,34
2019-01-01,13,33,0,5,0,31,12,0,107,36,398,192,37
2019-02-01,3,37,1,2,0,12,7,0,69,17,297,124,41
2019-03-01,13,67,2,5,0,46,71,0,118,148,977,219,28
2019-04-01,14,36,4,7,1,26,16,0,129,1278,4609,165,45
2019-05-01,10,25,3,7,1,23,23,6,123,597,2577,145,38
2019-06-01,16,31,7,9,1,35,31,0,137,112,1010,138,39
2019-07-01,11,34,1,5,0,38,42,1,124,111,862,142,35
2019-08-01,13,45,5,8,1,48,77,0,126,141,810,102,42
2019-09-01,5,5,0,4,0,11,16,0,72,45,392,124,37
2019-10-01,13,34,4,6,1,36,36,0,443,357,3546,1188,104
2019-11-01,18,44,5,8,2,50,46,1,171,163,1017,843,118
2019-12-01,15,47,2,5,0,42,37,0,123,160,929,241,54
2020-01-01,19,34,6,6,2,23,36,0,105,85,471,156,34
2020-02-01,9,23,5,6,2,22,24,0,79,71,735,170,54
2020-03-01,14,26,4,6,1,19,8,0,97,61,486,173,50
2020-04-01,8,34,2,5,1,29,29,0,106,79,616,208,54
2020-05-01,12,50,3,6,1,47,54,1,158,119,709,212,53
2020-06-01,15,52,2,8,1,40,36,0,145,111,754,187,52
2020-07-01,6,24,1,4,0,36,26,0,148,96,752,296,53
2020-08-01,3,31,0,3,0,36,38,0,131,115,809,281,52
