dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2009-08-01,5,43,0,4,0,0,0,0,0,0,0,0,0
2009-09-01,2,30,0,2,0,0,0,0,0,0,0,0,0
2009-10-01,4,25,0,3,0,0,0,0,0,0,0,0,0
2009-11-01,2,32,0,2,0,0,0,0,0,0,0,0,0
2009-12-01,3,22,0,3,0,0,0,0,0,0,0,0,0
2010-01-01,5,89,0,3,0,0,0,0,0,0,0,0,0
2010-02-01,4,83,0,3,0,0,0,0,0,0,0,0,0
2010-03-01,3,37,0,2,0,0,0,0,0,0,0,0,0
2010-04-01,4,69,0,3,0,0,0,0,0,0,0,0,0
2010-05-01,4,110,1,3,0,0,0,0,0,0,0,0,0
2010-06-01,2,124,0,2,0,0,0,0,0,0,0,0,0
2010-07-01,5,38,0,3,0,0,0,0,0,0,0,0,0
2010-08-01,6,100,1,3,0,0,0,0,0,0,0,0,0
2010-09-01,5,71,0,2,0,0,0,0,0,0,0,0,0
2010-10-01,5,100,0,2,0,0,0,0,0,0,0,0,0
2010-11-01,5,105,0,3,0,0,0,0,0,0,0,0,0
2010-12-01,5,32,0,2,0,0,0,0,0,0,0,0,0
2011-01-01,12,226,6,8,5,0,0,0,0,0,0,0,0
2011-02-01,8,115,2,7,2,0,0,0,0,0,0,0,0
2011-03-01,8,148,1,6,1,0,0,0,0,0,0,0,0
2011-04-01,5,52,2,4,2,0,0,0,0,0,0,0,0
2011-05-01,6,139,1,4,1,0,0,0,0,0,0,0,0
2011-06-01,5,73,0,3,0,0,0,0,0,0,0,0,0
2011-07-01,3,17,0,2,0,0,0,0,0,0,0,0,0
2011-08-01,9,113,4,7,4,0,0,0,0,0,0,0,0
2011-09-01,8,132,2,6,2,0,0,0,0,0,0,0,0
2011-10-01,7,118,1,5,0,0,0,0,0,0,0,0,0
2011-11-01,8,143,2,6,0,0,0,0,0,0,0,0,0
2011-12-01,6,102,1,4,1,0,0,0,0,0,0,0,0
2012-01-01,8,67,2,6,2,0,0,0,0,0,0,0,0
2012-02-01,8,119,1,5,1,0,0,0,0,0,0,0,0
2012-03-01,8,61,1,5,0,0,0,0,0,0,0,0,0
2012-04-01,6,56,0,4,0,0,0,0,0,0,0,0,0
2012-05-01,6,34,1,5,0,0,0,0,0,0,0,0,0
2012-06-01,6,65,1,3,1,0,0,0,0,0,0,0,0
2012-07-01,7,45,0,4,0,0,0,0,0,0,0,0,0
2012-08-01,6,58,0,4,0,0,0,0,0,0,0,0,0
2012-09-01,6,38,1,4,0,0,0,0,0,0,0,0,0
2012-10-01,7,60,2,5,2,0,0,0,0,0,0,0,0
2012-11-01,6,48,0,4,0,0,0,0,0,0,0,0,0
2012-12-01,3,17,0,2,0,0,0,0,0,0,0,0,0
2013-01-01,4,48,1,3,1,0,0,0,0,0,0,0,0
2013-02-01,6,47,0,3,0,0,0,0,0,0,0,0,0
2013-03-01,6,60,1,3,1,0,0,0,0,0,0,0,0
2013-04-01,4,71,0,3,0,0,0,0,0,0,0,0,0
2013-05-01,5,114,1,3,0,0,0,0,0,0,0,0,0
2013-06-01,7,68,2,5,1,0,0,0,0,0,0,0,0
2013-07-01,5,30,0,4,0,0,0,0,0,0,0,0,0
2013-08-01,9,46,2,5,0,0,0,0,0,0,0,0,0
2013-09-01,8,137,1,4,1,0,0,0,0,0,0,0,0
2013-10-01,5,157,1,3,0,0,0,0,0,0,0,0,0
2013-11-01,5,130,0,4,0,0,0,0,0,0,0,0,0
2013-12-01,6,70,1,5,0,0,0,0,0,0,0,0,0
2014-01-01,8,120,1,4,0,0,0,0,0,0,0,0,0
2014-02-01,8,159,1,5,1,0,0,0,0,0,0,0,0
2014-03-01,12,214,2,8,1,0,0,0,0,0,0,0,0
2014-04-01,9,48,1,6,1,0,0,0,0,0,0,0,0
2014-05-01,9,95,1,6,0,0,0,0,0,0,0,0,0
2014-06-01,8,89,0,5,0,0,0,0,0,0,0,0,0
2014-07-01,5,99,0,5,0,0,0,0,0,0,0,0,0
2014-08-01,5,120,1,4,0,0,0,0,0,0,0,0,0
2014-09-01,7,148,0,4,0,0,0,0,0,0,0,0,0
2014-10-01,8,177,0,5,0,0,0,0,0,0,0,0,0
2014-11-01,7,60,0,4,0,0,0,0,0,0,0,0,0
2014-12-01,9,37,1,6,1,0,0,0,0,0,0,0,0
2015-01-01,8,154,0,4,0,0,0,0,0,0,0,0,0
2015-02-01,6,102,0,4,0,0,0,0,0,0,0,0,0
2015-03-01,8,255,0,5,0,0,0,0,0,0,0,0,0
2015-04-01,8,78,1,5,0,0,0,0,0,0,0,0,0
2015-05-01,8,172,0,6,0,0,0,0,0,0,0,0,0
2015-06-01,6,97,0,5,0,0,0,0,0,0,0,0,0
2015-07-01,6,77,0,5,0,0,0,0,0,0,0,0,0
2015-08-01,8,84,1,5,0,0,0,0,0,0,0,0,0
2015-09-01,7,68,0,4,0,0,0,0,0,0,0,0,0
2015-10-01,8,50,2,4,1,0,0,0,0,0,0,0,0
2015-11-01,6,48,1,4,0,0,0,0,0,0,0,0,0
2015-12-01,7,106,0,4,0,0,0,0,0,0,0,0,0
2016-01-01,9,113,2,7,1,0,0,0,0,0,0,0,0
2016-02-01,9,189,2,5,0,0,0,0,1,1,4,0,0
2016-03-01,10,95,1,5,0,5,4,1,1889,1852,465,40,7
2016-04-01,8,72,1,6,1,19,8,0,43,25,371,38,13
2016-05-01,9,129,2,6,2,16,14,0,38,44,382,32,8
2016-06-01,9,104,0,6,0,12,13,0,30,30,262,29,9
2016-07-01,7,39,1,5,1,4,3,1,21,17,235,36,1
2016-08-01,8,85,0,5,0,18,7,0,43,26,394,33,5
2016-09-01,10,211,0,5,0,16,19,1,37,41,469,75,5
2016-10-01,7,61,0,5,0,8,17,0,18,35,302,50,2
2016-11-01,5,105,0,5,0,12,5,0,27,15,310,55,12
2016-12-01,7,81,1,6,1,9,8,4,24,28,317,49,3
2017-01-01,8,187,2,7,2,6,7,1,26,40,277,48,8
2017-02-01,11,175,3,7,2,15,15,3,35,46,381,40,6
2017-03-01,9,254,1,7,1,15,9,5,62,47,483,61,2
2017-04-01,8,105,1,5,0,3,4,2,23,35,275,41,8
2017-05-01,8,117,2,5,0,6,1,2,18,11,80,56,5
2017-06-01,7,69,1,6,0,8,3,3,21,17,132,31,7
2017-07-01,8,19,0,6,0,10,1,2,20,6,107,26,7
2017-08-01,10,94,2,6,1,13,12,4,29,33,242,34,3
2017-09-01,10,256,1,6,1,11,10,5,35,41,285,31,6
2017-10-01,7,101,0,5,0,14,6,4,33,24,249,25,6
2017-11-01,9,163,1,5,0,15,14,4,33,47,300,33,8
2017-12-01,7,60,0,5,0,10,6,3,17,15,155,43,2
2018-01-01,9,146,1,6,1,11,2,4,28,19,193,30,2
2018-02-01,11,138,0,6,0,11,16,3,36,43,332,48,2
2018-03-01,11,228,0,6,0,16,15,3,43,38,267,69,8
2018-04-01,8,151,1,5,0,12,8,3,32,40,328,58,7
2018-05-01,7,95,1,5,0,6,5,1,29,23,265,31,5
2018-06-01,7,76,0,4,0,7,2,3,31,29,231,39,2
2018-07-01,8,29,0,5,0,7,3,4,13,12,79,39,1
2018-08-01,11,71,1,6,0,5,2,5,18,31,206,41,5
2018-09-01,10,155,2,7,1,10,6,3,32,30,207,51,3
2018-10-01,6,92,0,5,0,8,4,3,25,24,213,58,6
2018-11-01,7,86,0,5,0,13,7,3,36,33,343,48,4
2018-12-01,8,73,0,6,0,14,5,5,27,17,168,51,2
2019-01-01,7,82,0,5,0,5,3,2,15,18,116,44,0
2019-02-01,8,123,0,5,0,13,8,6,33,46,319,53,2
2019-03-01,9,162,1,5,0,19,11,5,36,35,267,45,8
2019-04-01,6,170,0,5,0,12,4,8,30,30,237,44,11
2019-05-01,8,112,1,7,1,8,6,6,18,24,193,46,7
2019-06-01,5,48,1,5,0,6,1,3,11,7,142,42,8
2019-07-01,5,30,0,5,0,5,0,1,9,2,55,40,5
2019-08-01,11,76,2,6,1,13,2,8,21,16,59,20,3
2019-09-01,10,39,1,5,1,14,11,10,23,31,204,46,7
2019-10-01,10,77,0,7,0,17,7,10,37,36,338,45,4
2019-11-01,11,105,2,8,2,23,5,12,38,31,445,59,8
2019-12-01,6,110,0,5,0,13,7,5,30,32,330,34,4
2020-01-01,6,78,1,6,1,14,3,10,29,22,441,38,8
2020-02-01,11,97,3,8,2,15,9,5,28,26,239,37,8
2020-03-01,7,102,0,5,0,13,4,6,29,25,285,29,2
2020-04-01,11,74,4,8,2,17,3,14,41,30,257,32,8
2020-05-01,8,55,0,7,0,15,6,7,34,34,299,44,10
2020-06-01,4,72,0,4,0,6,6,6,19,25,174,37,6
2020-07-01,5,38,0,4,0,6,0,4,17,10,56,31,5
2020-08-01,7,42,0,6,0,11,6,6,25,23,105,18,4
