dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2006-01-01,3,28,0,2,0,0,0,0,0,0,0,0,0
2006-02-01,2,17,0,2,0,0,0,0,0,0,0,0,0
2006-03-01,3,11,0,3,0,0,0,0,0,0,0,0,0
2006-04-01,4,39,0,4,0,0,0,0,0,0,0,0,0
2006-05-01,5,77,1,4,0,0,0,0,0,0,0,0,0
2006-06-01,7,130,4,3,0,0,0,0,0,0,0,0,0
2006-07-01,11,152,2,4,0,0,0,0,0,0,0,0,0
2006-08-01,8,233,1,3,0,0,0,0,0,0,0,0,0
2006-09-01,12,260,2,5,1,0,0,0,0,0,0,0,0
2006-10-01,10,194,1,4,0,0,0,0,0,0,0,0,0
2006-11-01,11,189,1,3,0,0,0,0,0,0,0,0,0
2006-12-01,8,103,0,3,0,0,0,0,0,0,0,0,0
2007-01-01,11,151,0,5,0,0,0,0,0,0,0,0,0
2007-02-01,11,200,0,5,0,0,0,0,0,0,0,0,0
2007-03-01,11,161,0,5,0,0,0,0,0,0,0,0,0
2007-04-01,11,258,0,5,0,0,0,0,0,0,0,0,0
2007-05-01,12,146,0,5,0,0,0,0,0,0,0,0,0
2007-06-01,12,226,0,5,0,0,0,0,0,0,0,0,0
2007-07-01,8,49,0,5,0,0,0,0,0,0,0,0,0
2007-08-01,11,76,0,5,0,0,0,0,0,0,0,0,0
2007-09-01,12,171,0,4,0,0,0,0,0,0,0,0,0
2007-10-01,8,92,0,4,0,0,0,0,0,0,0,0,0
2007-11-01,7,105,0,3,0,0,0,0,0,0,0,0,0
2007-12-01,3,32,0,3,0,0,0,0,0,0,0,0,0
2008-01-01,4,109,0,4,0,0,0,0,0,0,0,0,0
2008-02-01,5,75,0,5,0,0,0,0,0,0,0,0,0
2008-03-01,4,21,0,4,0,0,0,0,0,0,0,0,0
2008-04-01,3,28,0,3,0,0,0,0,0,0,0,0,0
2008-05-01,5,51,0,5,0,0,0,0,0,0,0,0,0
2008-06-01,6,37,0,5,0,0,0,0,0,0,0,0,0
2008-07-01,6,51,0,4,0,0,0,0,0,0,0,0,0
2008-08-01,5,32,1,4,0,0,0,0,0,0,0,0,0
2008-09-01,5,32,0,4,0,0,0,0,0,0,0,0,0
2008-10-01,8,71,0,5,0,0,0,0,0,0,0,0,0
2008-11-01,3,20,0,3,0,0,0,0,0,0,0,0,0
2008-12-01,4,12,0,4,0,0,0,0,0,0,0,0,0
2009-01-01,2,10,0,2,0,0,0,0,0,0,0,0,0
2009-02-01,5,69,0,4,0,0,0,0,0,0,0,0,0
2009-03-01,4,71,0,4,0,0,0,0,0,0,0,0,0
2009-04-01,4,104,1,4,0,0,0,0,0,0,0,0,0
2009-05-01,3,20,0,3,0,0,0,0,0,0,0,0,0
2009-06-01,5,43,0,4,0,0,0,0,0,0,0,0,0
2009-07-01,4,23,0,4,0,0,0,0,0,0,0,0,0
2009-08-01,5,46,0,4,0,0,0,0,0,0,0,0,0
2009-09-01,4,44,0,4,0,0,0,0,0,0,0,0,0
2009-10-01,3,108,0,3,0,0,0,0,0,0,0,0,0
2009-11-01,5,66,0,4,0,0,0,0,0,0,0,0,0
2009-12-01,3,8,0,3,0,0,0,0,0,0,0,0,0
2010-01-01,5,18,0,4,0,0,0,0,0,0,0,0,0
2010-02-01,3,34,0,3,0,0,0,0,0,0,0,0,0
2010-03-01,2,33,0,2,0,0,0,0,0,0,0,0,0
2010-04-01,3,11,0,3,0,0,0,0,0,0,0,0,0
2010-05-01,1,3,0,1,0,0,0,0,0,0,0,0,0
2010-06-01,3,14,0,3,0,0,0,0,0,0,0,0,0
2010-07-01,3,7,0,3,0,0,0,0,0,0,0,0,0
2010-08-01,3,5,0,3,0,0,0,0,0,0,0,0,0
2010-09-01,3,20,0,3,0,0,0,0,0,0,0,0,0
2010-10-01,3,16,0,3,0,0,0,0,0,0,0,0,0
2010-11-01,4,43,0,4,0,0,0,0,0,0,0,0,0
2010-12-01,3,30,0,3,0,0,0,0,0,0,0,0,0
2011-01-01,5,11,0,4,0,0,0,0,0,0,0,0,0
2011-02-01,3,12,0,3,0,0,0,0,0,0,0,0,0
2011-03-01,3,9,0,3,0,0,0,0,0,0,0,0,0
2011-04-01,3,4,0,3,0,0,0,0,0,0,0,0,0
2011-05-01,3,12,0,3,0,0,0,0,0,0,0,0,0
2011-06-01,2,54,0,2,0,0,0,0,0,0,0,0,0
2011-07-01,3,64,0,3,0,0,0,0,0,0,0,0,0
2011-08-01,3,14,0,3,0,0,0,0,0,0,0,0,0
2011-09-01,3,13,0,3,0,0,0,0,0,0,0,0,0
2011-10-01,3,28,0,3,0,0,0,0,0,0,0,0,0
2011-11-01,3,9,0,3,0,0,0,0,0,0,0,0,0
2011-12-01,3,13,0,3,0,0,0,0,0,0,0,0,0
2012-01-01,3,16,0,3,0,0,0,0,0,0,0,0,0
2012-02-01,3,22,0,3,0,0,0,0,0,0,0,0,0
2012-03-01,1,7,0,1,0,0,0,0,0,0,0,0,0
2012-04-01,2,5,0,2,0,0,0,0,0,0,0,0,0
2012-05-01,3,8,0,3,0,0,0,0,0,0,0,0,0
2012-06-01,2,9,0,2,0,0,0,0,0,0,0,0,0
2012-07-01,3,8,0,3,0,0,0,0,0,0,0,0,0
2012-08-01,3,11,0,3,0,0,0,0,0,0,0,0,0
2012-09-01,3,16,0,3,0,0,0,0,0,0,0,0,0
2012-10-01,2,11,0,2,0,0,0,0,0,0,0,0,0
2012-11-01,2,16,0,2,0,0,0,0,0,0,0,0,0
2012-12-01,3,14,0,3,0,0,0,0,0,0,0,0,0
2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2013-03-01,2,25,0,2,0,0,0,0,0,0,0,0,0
2013-04-01,2,13,0,2,0,0,0,0,0,0,0,0,0
2013-05-01,3,16,0,3,0,0,0,0,0,0,0,0,0
2013-06-01,3,39,2,2,1,0,0,0,0,0,0,0,0
2013-07-01,3,43,0,2,0,0,0,0,0,0,0,0,0
2013-08-01,6,30,3,5,3,0,0,0,0,0,0,0,0
2013-09-01,5,32,1,4,1,0,0,0,0,0,0,0,0
2013-10-01,5,52,2,3,1,0,0,0,0,0,0,0,0
2013-11-01,5,30,2,4,2,0,0,0,0,0,0,0,0
2013-12-01,4,33,0,3,0,0,0,0,0,0,0,0,0
2014-01-01,7,114,2,5,1,0,0,0,0,0,0,0,0
2014-02-01,7,63,0,6,0,0,0,0,0,0,0,0,0
2014-03-01,7,100,2,5,1,0,0,0,0,0,0,0,0
2014-04-01,8,61,1,5,0,0,0,0,0,0,0,0,0
2014-05-01,7,46,3,3,1,0,0,0,0,0,0,0,0
2014-06-01,8,74,2,6,2,0,0,0,0,0,0,0,0
2014-07-01,7,85,1,4,0,0,0,0,0,0,0,0,0
2014-08-01,7,35,0,5,0,0,0,0,0,0,0,0,0
2014-09-01,4,22,1,3,1,0,0,0,0,0,0,0,0
2014-10-01,9,88,1,7,1,0,0,0,0,0,0,0,0
2014-11-01,9,80,2,5,0,0,0,0,0,0,0,0,0
2014-12-01,7,23,1,3,0,0,0,0,0,0,0,0,0
2015-01-01,5,37,1,4,1,0,0,0,0,0,0,0,0
2015-02-01,5,63,1,4,1,0,0,0,0,0,0,0,0
2015-03-01,8,71,1,5,1,0,0,0,0,0,0,0,0
2015-04-01,8,85,0,6,0,0,0,0,0,0,0,0,0
2015-05-01,12,132,2,7,1,0,0,0,0,0,0,0,0
2015-06-01,11,85,0,7,0,0,0,0,0,0,0,0,0
2015-07-01,6,26,0,3,0,0,0,0,0,0,0,0,0
2015-08-01,8,58,2,6,2,0,0,0,0,0,0,0,0
2015-09-01,8,78,0,3,0,0,0,0,0,0,0,0,0
2015-10-01,10,59,3,6,2,0,0,0,0,0,0,0,0
2015-11-01,6,36,1,2,0,0,0,0,0,0,0,0,0
2015-12-01,7,12,2,4,1,29,0,0,31,0,69,14,10
2016-01-01,10,43,3,7,3,8,1,4,15,6,55,22,26
2016-02-01,7,82,1,3,0,8,2,22,12,28,79,28,17
2016-03-01,7,67,1,3,0,11,2,15,15,21,49,34,22
2016-04-01,6,34,1,6,1,7,0,4,13,8,47,33,25
2016-05-01,8,23,3,5,1,10,1,0,12,2,45,30,20
2016-06-01,9,17,1,5,0,5,2,0,6,3,11,20,15
2016-07-01,7,41,2,4,1,8,2,13,11,16,54,26,18
2016-08-01,5,25,0,3,0,4,0,5,5,8,37,29,21
2016-09-01,7,43,2,4,0,13,2,6,22,15,63,20,14
2016-10-01,8,26,3,5,1,10,1,2,13,5,55,25,18
2016-11-01,7,17,0,4,0,10,3,1,13,6,36,32,12
2016-12-01,7,14,1,4,0,7,0,0,12,3,33,26,18
2017-01-01,4,18,0,3,0,6,0,0,15,2,47,31,16
2017-02-01,6,82,1,5,0,9,2,30,12,34,48,39,16
2017-03-01,11,98,5,7,2,14,4,14,24,25,126,41,11
2017-04-01,7,51,1,6,1,8,0,3,17,6,52,32,15
2017-05-01,6,20,2,5,0,6,3,1,12,11,102,33,16
2017-06-01,7,26,2,5,0,8,1,5,11,7,11,35,12
2017-07-01,9,30,1,6,1,8,1,7,9,9,24,42,17
2017-08-01,10,39,2,7,0,11,3,6,18,12,58,36,12
2017-09-01,7,86,1,5,1,10,0,24,13,33,95,19,11
2017-10-01,6,29,1,5,0,8,1,7,14,17,68,43,18
2017-11-01,14,93,9,9,3,24,6,18,31,28,124,29,14
2017-12-01,10,52,1,7,1,8,1,15,18,21,105,29,12
2018-01-01,14,60,6,10,3,19,3,14,28,22,153,32,18
2018-02-01,7,41,2,3,0,15,0,0,24,4,66,38,13
2018-03-01,7,62,0,5,0,13,1,25,19,32,96,31,18
2018-04-01,7,48,2,6,1,11,0,10,15,13,24,32,14
2018-05-01,7,76,2,4,1,16,1,11,22,16,27,45,14
2018-06-01,5,50,2,3,0,9,0,10,14,15,61,31,11
2018-07-01,5,41,0,3,0,9,0,12,21,19,78,55,23
2018-08-01,5,36,2,3,0,4,0,6,10,14,126,35,13
2018-09-01,7,52,3,4,0,15,0,12,22,20,100,38,13
2018-10-01,6,59,2,5,1,13,1,10,15,13,32,36,17
2018-11-01,6,40,3,4,1,8,2,5,11,10,87,33,18
2018-12-01,4,14,0,3,0,5,1,6,8,9,22,39,20
2019-01-01,5,41,1,3,0,9,1,11,11,14,23,44,14
2019-02-01,4,20,1,4,0,5,1,0,9,4,31,31,13
2019-03-01,5,18,0,3,0,5,0,4,11,7,26,41,16
2019-04-01,4,31,2,3,0,7,0,13,12,20,63,57,19
2019-05-01,4,11,0,2,0,5,0,0,9,1,25,43,19
2019-06-01,6,17,0,3,0,12,0,3,18,7,36,39,16
2019-07-01,7,35,4,5,2,10,0,14,15,19,73,41,15
2019-08-01,9,36,2,6,0,7,0,0,13,2,53,42,13
2019-09-01,6,38,1,2,0,11,3,5,19,24,89,45,17
2019-10-01,7,60,0,6,0,12,13,17,16,52,288,44,23
2019-11-01,5,49,0,4,0,11,6,8,19,19,115,52,24
2019-12-01,5,39,2,3,1,11,3,9,18,17,65,56,23
2020-01-01,7,46,4,4,0,7,1,10,9,28,124,51,20
2020-02-01,5,39,2,4,1,7,2,8,12,12,34,34,19
2020-03-01,4,46,0,2,0,10,2,10,13,16,85,67,21
2020-04-01,7,52,3,6,0,12,2,6,18,14,39,61,23
2020-05-01,4,79,1,4,0,12,4,12,19,24,91,55,27
2020-06-01,7,73,2,6,1,20,2,18,28,31,160,47,21
2020-07-01,5,29,2,4,2,8,1,6,18,14,46,61,26
2020-08-01,4,33,2,2,0,16,3,10,29,19,78,46,14
