dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2010-01-01,3,69,0,1,0,0,0,0,0,0,0,0,0
2010-02-01,5,117,0,1,0,0,0,0,0,0,0,0,0
2010-03-01,5,79,0,1,0,0,0,0,0,0,0,0,0
2010-04-01,3,135,0,1,0,0,0,0,0,0,0,0,0
2010-05-01,4,55,0,1,0,0,0,0,0,0,0,0,0
2010-06-01,4,55,0,1,0,0,0,0,0,0,0,0,0
2010-07-01,3,107,0,1,0,0,0,0,0,0,0,0,0
2010-08-01,3,37,0,1,0,0,0,0,0,0,0,0,0
2010-09-01,3,126,0,1,0,0,0,0,0,0,0,0,0
2010-10-01,4,114,0,1,0,0,0,0,0,0,0,0,0
2010-11-01,5,103,0,1,0,0,0,0,0,0,0,0,0
2010-12-01,6,80,0,1,0,0,0,0,0,0,0,0,0
2011-01-01,4,68,0,1,0,0,0,0,0,0,0,0,0
2011-02-01,6,79,1,1,0,0,0,0,0,0,0,0,0
2011-03-01,5,58,0,1,0,0,0,0,0,0,0,0,0
2011-04-01,5,60,0,1,0,0,0,0,0,0,0,0,0
2011-05-01,6,56,0,1,0,0,0,0,0,0,0,0,0
2011-06-01,4,26,0,1,0,0,0,0,0,0,0,0,0
2011-07-01,5,26,0,1,0,0,0,0,0,0,0,0,0
2011-08-01,2,5,0,1,0,0,0,0,0,0,0,0,0
2011-09-01,5,87,0,1,0,0,0,0,0,0,0,0,0
2011-10-01,4,42,0,1,0,0,0,0,0,0,0,0,0
2011-11-01,4,69,0,1,0,0,0,0,0,0,0,0,0
2011-12-01,5,36,0,1,0,0,0,0,0,0,0,0,0
2012-01-01,5,27,1,1,0,0,0,0,0,0,0,0,0
2012-02-01,5,30,0,1,0,0,0,0,0,0,0,0,0
2012-03-01,5,62,0,1,0,0,0,0,0,0,0,0,0
2012-04-01,6,39,0,1,0,0,0,0,0,0,0,0,0
2012-05-01,5,31,0,1,0,0,0,0,0,0,0,0,0
2012-06-01,5,26,0,1,0,0,0,0,0,0,0,0,0
2012-07-01,4,120,0,1,0,0,0,0,0,0,0,0,0
2012-08-01,3,22,0,1,0,0,0,0,0,0,0,0,0
2012-09-01,3,21,0,1,0,0,0,0,0,0,0,0,0
2012-10-01,2,73,0,1,0,0,0,0,0,0,0,0,0
2012-11-01,4,31,0,1,0,0,0,0,0,0,0,0,0
2012-12-01,3,22,0,1,0,0,0,0,0,0,0,0,0
2013-01-01,3,5,0,1,0,0,0,0,0,0,0,0,0
2013-02-01,5,28,0,1,0,0,0,0,0,0,0,0,0
2013-03-01,5,34,0,1,0,0,0,0,0,0,0,0,0
2013-04-01,3,12,0,1,0,0,0,0,0,0,0,0,0
2013-05-01,2,2,0,1,0,0,0,0,0,0,0,0,0
2013-06-01,2,10,0,1,0,0,0,0,0,0,0,0,0
2013-07-01,3,18,0,1,0,0,0,0,0,0,0,0,0
2013-08-01,2,2,0,1,0,0,0,0,0,0,0,0,0
2013-09-01,3,14,0,1,0,0,0,0,0,0,0,0,0
2013-10-01,4,52,0,1,0,0,0,0,0,0,0,0,0
2013-11-01,3,7,0,1,0,0,0,0,0,0,0,0,0
2013-12-01,4,29,0,1,0,0,0,0,0,0,0,0,0
2014-01-01,4,8,0,1,0,0,0,0,0,0,0,0,0
2014-02-01,5,47,0,1,0,0,0,0,0,0,0,0,0
2014-03-01,3,22,0,1,0,0,0,0,0,0,0,0,0
2014-04-01,3,43,0,1,0,0,0,0,0,0,0,0,0
2014-05-01,2,36,0,1,0,0,0,0,0,0,0,0,0
2014-06-01,2,24,0,1,0,0,0,0,0,0,0,0,0
2014-07-01,2,19,0,1,0,0,0,0,0,0,0,0,0
2014-08-01,3,60,0,1,0,0,0,0,0,0,0,0,0
2014-09-01,2,4,0,1,0,0,0,0,0,0,0,0,0
2014-10-01,3,42,0,1,0,0,0,0,0,0,0,0,0
2014-11-01,3,45,0,1,0,0,0,0,0,0,0,0,0
2014-12-01,2,13,0,1,0,0,0,0,0,0,0,0,0
2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2015-04-01,1,1,1,1,0,0,0,0,0,0,0,0,0
2015-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,2,6,0,1,0,0,0,0,0,0,0,0,0
2015-07-01,2,4,0,1,0,0,0,0,0,0,0,0,0
2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,1,4,0,1,0,0,0,0,0,0,0,0,0
2015-10-01,4,18,0,1,0,0,0,0,0,0,0,0,0
2015-11-01,3,31,0,1,0,0,0,0,0,0,0,0,0
2015-12-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2016-01-01,1,9,0,1,0,0,0,0,0,0,0,0,0
2016-02-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,1,3,0,1,0,0,0,0,0,0,0,0,0
2016-05-01,1,8,0,1,0,0,0,0,0,0,0,0,0
2016-06-01,3,27,0,1,0,0,0,0,0,0,0,0,0
2016-07-01,5,53,0,1,0,0,0,0,0,0,0,0,0
2016-08-01,2,47,0,1,0,0,0,0,0,0,0,0,0
2016-09-01,4,61,0,1,0,0,0,0,0,0,0,0,0
2016-10-01,4,90,0,1,0,0,0,0,0,0,0,0,0
2016-11-01,6,104,2,1,0,0,0,0,8,4,6,17,2
2016-12-01,5,47,0,1,0,2,2,0,25,18,148,25,3
2017-01-01,8,40,4,4,2,3,1,2,34,20,183,27,6
2017-02-01,9,28,4,5,3,2,0,1,27,15,152,24,8
2017-03-01,5,72,0,2,0,5,2,3,23,27,187,38,8
2017-04-01,6,18,2,2,0,3,0,1,27,14,113,27,4
2017-05-01,1,6,0,1,0,0,0,0,15,9,92,29,6
2017-06-01,3,5,0,1,0,0,0,0,16,9,70,25,5
2017-07-01,2,5,1,2,1,2,0,1,14,14,66,14,7
2017-08-01,0,0,0,0,0,0,0,0,9,0,20,22,5
2017-09-01,5,7,3,2,0,2,0,1,23,6,63,22,4
2017-10-01,1,1,0,1,0,0,0,0,14,5,68,24,10
2017-11-01,1,4,0,1,0,2,0,0,16,1,35,17,9
2017-12-01,1,2,0,1,0,0,0,0,8,3,35,24,5
2018-01-01,2,25,0,1,0,1,0,0,13,11,64,38,10
2018-02-01,5,101,0,1,0,0,3,2,12,26,91,22,3
2018-03-01,3,46,1,2,0,2,1,1,16,9,47,24,6
2018-04-01,3,84,1,2,0,0,0,0,13,10,43,36,13
2018-05-01,4,15,0,2,0,0,0,0,10,7,46,43,13
2018-06-01,2,7,0,2,0,0,0,0,12,4,27,26,6
2018-07-01,0,0,0,0,0,0,0,0,8,0,18,20,0
2018-08-01,3,3,1,2,1,2,0,1,11,12,37,32,10
2018-09-01,2,5,1,2,1,1,0,0,11,5,47,23,8
2018-10-01,6,13,5,4,2,7,0,5,27,8,82,42,16
2018-11-01,0,0,0,0,0,0,0,0,8,3,23,33,8
2018-12-01,2,2,1,2,0,1,0,0,6,5,16,30,9
2019-01-01,1,3,0,1,0,0,0,0,7,1,18,22,7
2019-02-01,1,1,1,1,1,2,0,0,13,0,30,29,7
2019-03-01,1,1,1,1,0,1,0,0,14,9,53,41,14
2019-04-01,0,0,0,0,0,0,0,0,4,2,12,48,12
2019-05-01,1,2,1,1,0,2,1,0,11,1,21,42,10
2019-06-01,0,0,0,0,0,0,0,0,8,0,23,42,10
2019-07-01,0,0,0,0,0,0,0,0,7,1,22,38,14
2019-08-01,1,1,1,1,1,1,0,0,7,1,15,33,8
2019-09-01,0,0,0,0,0,0,0,0,2,1,5,34,7
2019-10-01,4,6,3,3,0,5,0,1,14,4,37,40,11
2019-11-01,3,33,3,3,2,4,0,1,13,4,97,53,9
2019-12-01,6,131,1,4,0,26,7,30,38,48,192,50,11
2020-01-01,3,108,0,1,0,10,2,17,15,34,93,44,9
2020-02-01,4,108,0,3,0,9,1,8,26,46,210,34,13
2020-03-01,4,64,2,3,1,14,0,11,41,22,189,48,11
2020-04-01,7,126,2,4,0,16,2,15,37,50,253,92,25
2020-05-01,5,177,1,5,1,15,0,14,38,26,166,66,15
2020-06-01,9,143,2,4,0,14,1,14,41,72,316,59,13
2020-07-01,5,53,1,5,1,3,1,3,18,99,286,79,16
2020-08-01,4,58,2,2,0,7,0,5,25,13,75,45,20
