dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2007-02-01,4,199,0,3,0,0,0,0,0,0,0,0,0
2007-03-01,4,221,0,3,0,0,0,0,0,0,0,0,0
2007-04-01,4,239,0,3,0,0,0,0,0,0,0,0,0
2007-05-01,5,169,1,4,1,0,0,0,0,0,0,0,0
2007-06-01,6,111,1,4,0,0,0,0,0,0,0,0,0
2007-07-01,5,137,0,3,0,0,0,0,0,0,0,0,0
2007-08-01,6,132,0,4,0,0,0,0,0,0,0,0,0
2007-09-01,6,146,0,4,0,0,0,0,0,0,0,0,0
2007-10-01,6,271,0,4,0,0,0,0,0,0,0,0,0
2007-11-01,6,196,1,5,1,0,0,0,0,0,0,0,0
2007-12-01,7,260,0,5,0,0,0,0,0,0,0,0,0
2008-01-01,7,287,1,4,0,0,0,0,0,0,0,0,0
2008-02-01,7,243,0,4,0,0,0,0,0,0,0,0,0
2008-03-01,8,286,0,5,0,0,0,0,0,0,0,0,0
2008-04-01,7,206,0,5,0,0,0,0,0,0,0,0,0
2008-05-01,7,245,0,5,0,0,0,0,0,0,0,0,0
2008-06-01,8,188,1,6,1,0,0,0,0,0,0,0,0
2008-07-01,8,268,1,5,0,0,0,0,0,0,0,0,0
2008-08-01,8,269,0,5,0,0,0,0,0,0,0,0,0
2008-09-01,5,175,0,3,0,0,0,0,0,0,0,0,0
2008-10-01,5,164,0,3,0,0,0,0,0,0,0,0,0
2008-11-01,6,208,0,4,0,0,0,0,0,0,0,0,0
2008-12-01,5,286,0,4,0,0,0,0,0,0,0,0,0
2009-01-01,5,430,0,4,0,0,0,0,0,0,0,0,0
2009-02-01,6,356,0,4,0,0,0,0,0,0,0,0,0
2009-03-01,7,148,0,4,0,0,0,0,0,0,0,0,0
2009-04-01,9,142,5,7,4,0,0,0,0,0,0,0,0
2009-05-01,10,210,6,6,3,0,0,0,0,0,0,0,0
2009-06-01,11,126,4,8,3,0,0,0,0,0,0,0,0
2009-07-01,10,146,3,6,2,0,0,0,0,0,0,0,0
2009-08-01,11,229,3,6,2,0,0,0,0,0,0,0,0
2009-09-01,10,196,1,5,1,0,0,0,0,0,0,0,0
2009-10-01,13,249,2,5,0,0,0,0,0,0,0,0,0
2009-11-01,13,122,3,5,2,0,0,0,0,0,0,0,0
2009-12-01,14,213,5,6,2,0,0,0,0,0,0,0,0
2010-01-01,18,241,5,5,2,0,0,0,0,0,0,0,0
2010-02-01,14,181,2,5,1,0,0,0,0,0,0,0,0
2010-03-01,12,185,2,6,1,0,0,0,0,0,0,0,0
2010-04-01,12,221,1,5,1,0,0,0,0,0,0,0,0
2010-05-01,11,153,1,4,0,0,0,0,0,0,0,0,0
2010-06-01,13,177,4,5,1,0,0,0,0,0,0,0,0
2010-07-01,14,370,4,7,2,0,0,0,0,0,0,0,0
2010-08-01,16,180,5,8,3,0,0,0,0,0,0,0,0
2010-09-01,15,147,5,6,1,0,0,0,0,0,0,0,0
2010-10-01,12,201,2,7,2,0,0,0,0,0,0,0,0
2010-11-01,14,115,3,8,3,0,0,0,0,0,0,0,0
2010-12-01,13,247,1,7,1,0,0,0,0,0,0,0,0
2011-01-01,19,423,6,12,4,0,0,0,0,0,0,0,0
2011-02-01,13,215,1,6,1,0,0,0,0,0,0,0,0
2011-03-01,15,201,3,9,3,0,0,0,0,0,0,0,0
2011-04-01,10,129,2,3,1,0,0,0,0,0,0,0,0
2011-05-01,15,137,5,6,1,0,0,0,0,0,0,0,0
2011-06-01,12,146,2,7,2,0,0,0,0,0,0,0,0
2011-07-01,15,191,4,7,2,0,0,0,0,0,0,0,0
2011-08-01,22,310,7,11,4,0,0,0,0,0,0,0,0
2011-09-01,11,235,1,5,0,0,0,0,0,0,0,0,0
2011-10-01,21,215,7,12,5,0,0,0,0,0,0,0,0
2011-11-01,14,276,5,8,2,0,0,0,0,0,0,0,0
2011-12-01,16,280,5,8,2,0,0,0,0,0,0,0,0
2012-01-01,19,272,6,10,3,0,0,0,0,0,0,0,0
2012-02-01,18,265,5,12,3,0,0,0,0,0,0,0,0
2012-03-01,16,234,3,9,1,0,0,0,0,0,0,0,0
2012-04-01,18,227,5,10,1,0,0,0,0,0,0,0,0
2012-05-01,21,170,7,11,3,0,0,0,0,0,0,0,0
2012-06-01,12,69,4,6,3,0,0,0,0,0,0,0,0
2012-07-01,15,140,3,8,2,0,0,0,0,0,0,0,0
2012-08-01,11,147,3,5,2,0,0,0,0,0,0,0,0
2012-09-01,14,130,4,11,3,0,0,0,0,0,0,0,0
2012-10-01,15,188,4,9,2,0,0,0,0,0,0,0,0
2012-11-01,18,176,6,12,6,0,0,0,0,0,0,0,0
2012-12-01,17,186,4,8,2,0,0,0,0,0,0,0,0
2013-01-01,16,138,7,8,3,0,0,0,0,0,0,0,0
2013-02-01,19,128,9,10,2,0,0,0,0,0,0,0,0
2013-03-01,20,158,9,9,3,0,0,0,0,0,0,0,0
2013-04-01,14,220,6,7,2,0,0,0,0,0,0,0,0
2013-05-01,14,256,5,5,1,0,0,0,0,0,0,0,0
2013-06-01,15,182,4,9,3,0,0,0,0,0,0,0,0
2013-07-01,15,352,6,5,2,0,0,0,0,0,0,0,0
2013-08-01,12,191,3,6,2,0,0,0,0,0,0,0,0
2013-09-01,16,301,2,8,0,0,0,0,0,0,0,0,0
2013-10-01,21,484,7,11,4,0,0,0,0,0,0,0,0
2013-11-01,16,242,6,8,3,0,0,0,0,0,0,0,0
2013-12-01,18,211,5,9,2,0,0,0,0,0,0,0,0
2014-01-01,16,352,4,8,2,0,0,0,0,0,0,0,0
2014-02-01,19,362,6,9,3,0,0,0,0,0,0,0,0
2014-03-01,19,266,5,12,4,0,0,0,0,0,0,0,0
2014-04-01,20,516,5,13,2,0,0,0,0,0,0,0,0
2014-05-01,15,287,3,7,1,0,0,0,0,0,0,0,0
2014-06-01,16,250,2,7,1,0,0,0,0,0,0,0,0
2014-07-01,20,474,6,10,2,0,0,0,0,0,0,0,0
2014-08-01,17,349,5,10,4,0,0,0,0,0,0,0,0
2014-09-01,12,311,0,7,0,0,0,0,0,0,0,0,0
2014-10-01,11,623,1,7,1,0,0,0,0,0,0,0,0
2014-11-01,15,706,2,6,0,0,0,0,0,0,0,0,0
2014-12-01,22,700,6,14,5,0,0,0,0,0,0,0,0
2015-01-01,19,926,6,12,2,0,0,0,0,0,0,0,0
2015-02-01,21,830,6,14,4,0,0,0,0,0,0,0,0
2015-03-01,20,1200,5,10,0,0,0,0,0,0,0,0,0
2015-04-01,20,763,4,9,0,0,0,0,0,0,0,0,0
2015-05-01,19,811,5,10,2,0,0,0,0,0,0,0,0
2015-06-01,21,689,7,13,2,0,0,0,0,0,0,0,0
2015-07-01,22,694,6,14,5,0,0,0,0,0,0,0,0
2015-08-01,21,648,5,15,3,0,0,0,0,0,0,0,0
2015-09-01,15,479,5,10,3,0,0,0,0,0,0,0,0
2015-10-01,17,451,1,9,0,0,0,0,0,0,0,0,0
2015-11-01,17,505,1,9,0,0,0,0,0,0,0,0,0
2015-12-01,19,545,3,9,1,0,0,0,0,0,0,0,0
2016-01-01,15,895,3,10,0,0,0,0,0,0,0,0,0
2016-02-01,13,902,2,7,0,0,0,0,0,0,0,0,0
2016-03-01,14,672,2,8,2,0,0,0,0,0,0,0,0
2016-04-01,18,941,5,10,3,0,0,0,0,0,0,1,0
2016-05-01,15,882,0,7,0,0,0,0,0,0,0,1,0
2016-06-01,17,639,6,8,0,0,0,0,0,0,0,0,0
2016-07-01,16,671,3,10,3,0,0,0,0,0,0,0,0
2016-08-01,18,605,4,13,3,0,0,0,0,0,0,0,0
2016-09-01,16,426,3,10,0,0,0,0,0,0,0,0,1
2016-10-01,17,373,2,9,1,0,0,0,0,0,0,0,0
2016-11-01,20,598,6,10,1,0,0,0,0,0,0,1,0
2016-12-01,17,627,2,11,1,0,0,0,0,0,0,0,0
2017-01-01,20,662,6,9,2,3,0,0,42,33,177,372,6
2017-02-01,11,429,1,7,1,30,6,24,37,36,389,122,3
2017-03-01,12,630,2,7,1,28,3,26,31,33,160,50,7
2017-04-01,10,321,2,5,0,16,0,15,19,17,60,43,0
2017-05-01,10,304,1,5,0,17,3,16,22,23,102,46,4
2017-06-01,9,330,1,5,0,83,2,78,83,80,150,29,0
2017-07-01,12,453,0,5,0,115,4,111,118,118,213,31,4
2017-08-01,12,348,2,9,2,124,4,123,128,134,303,38,3
2017-09-01,10,323,1,5,0,92,3,85,95,90,140,38,2
2017-10-01,8,405,1,3,0,93,2,94,95,98,148,32,1
2017-11-01,9,434,0,4,0,120,3,112,124,117,243,36,1
2017-12-01,10,412,1,5,0,111,4,106,115,112,240,34,1
2018-01-01,14,538,3,6,1,131,4,125,135,131,368,37,2
2018-02-01,9,365,1,5,1,98,4,94,113,108,307,153,3
2018-03-01,11,396,1,5,1,111,4,106,113,110,246,38,1
2018-04-01,13,451,4,5,1,90,7,82,99,94,247,90,5
2018-05-01,12,427,3,2,0,1,12,1,3,18,44,50,3
2018-06-01,9,262,2,1,0,0,0,0,9,2,86,105,2
2018-07-01,6,454,1,1,0,0,0,0,24,22,450,82,0
2018-08-01,9,502,2,2,0,1,0,1,14,8,166,55,4
2018-09-01,7,268,1,2,0,4,3,1,18,8,137,40,4
2018-10-01,6,112,0,1,0,0,0,0,7,4,76,44,1
2018-11-01,10,210,1,2,1,4,3,1,52,21,395,25,3
2018-12-01,7,182,1,2,0,2,0,0,41,10,240,29,3
2019-01-01,11,312,3,3,1,2,0,1,23,18,210,43,2
2019-02-01,8,479,2,2,1,1,1,0,34,27,345,58,2
2019-03-01,13,506,1,2,1,1,1,1,46,21,375,58,7
2019-04-01,8,318,0,1,0,0,1,1,43,26,334,55,1
2019-05-01,9,268,1,2,0,1,0,0,11,22,172,38,2
2019-06-01,8,323,1,2,0,2,0,3,13,16,121,31,2
2019-07-01,8,181,0,2,0,3,0,0,21,8,157,17,1
2019-08-01,9,186,1,3,1,7,1,5,15,16,165,28,3
2019-09-01,10,167,4,4,0,2,1,1,13,5,96,24,2
2019-10-01,12,298,1,5,0,12,1,10,23,33,266,27,5
2019-11-01,9,306,0,5,0,28,4,28,54,52,395,47,3
2019-12-01,10,230,4,5,2,29,6,11,41,40,197,47,3
2020-01-01,11,424,4,3,0,5,2,12,14,26,181,19,2
2020-02-01,9,378,0,2,0,5,5,4,50,34,304,26,4
2020-03-01,10,429,0,2,0,3,2,1,37,52,302,22,1
2020-04-01,8,313,3,2,0,4,0,4,14,22,178,35,4
2020-05-01,8,404,1,4,1,7,1,4,25,24,223,85,1
2020-06-01,6,379,0,3,0,3,0,4,18,18,192,24,0
2020-07-01,8,340,1,4,0,8,0,8,19,28,276,22,5
2020-08-01,9,227,1,3,0,4,0,4,24,15,223,30,1
