dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2013-03-01,11,70,4,7,1,0,0,0,0,0,0,0,0
2013-04-01,13,86,1,10,1,0,0,0,0,0,0,0,0
2013-05-01,11,108,2,8,0,0,0,0,0,0,0,0,0
2013-06-01,16,156,3,9,1,0,0,0,0,0,0,0,0
2013-07-01,15,144,3,7,0,0,0,0,0,0,0,0,0
2013-08-01,9,95,0,7,0,0,0,0,0,0,0,0,0
2013-09-01,18,152,3,10,2,0,0,0,0,0,0,0,0
2013-10-01,11,78,1,7,0,0,0,0,0,0,0,0,0
2013-11-01,12,225,3,8,2,0,0,0,0,0,0,0,0
2013-12-01,17,169,3,10,2,0,0,0,0,0,0,0,0
2014-01-01,17,121,5,13,3,0,0,0,0,0,0,0,0
2014-02-01,11,29,4,7,2,0,0,0,0,0,0,0,0
2014-03-01,11,45,2,7,0,0,0,0,0,0,0,0,0
2014-04-01,9,22,2,5,1,0,0,0,0,0,0,0,0
2014-05-01,10,30,4,6,2,0,0,0,0,0,0,0,0
2014-06-01,9,29,4,6,3,0,0,0,0,0,0,0,0
2014-07-01,7,16,3,6,1,0,0,0,0,0,0,0,0
2014-08-01,8,41,2,7,1,0,0,0,0,0,0,0,0
2014-09-01,16,201,5,11,2,0,0,0,0,0,0,0,0
2014-10-01,15,75,2,9,1,0,0,0,0,0,0,0,0
2014-11-01,8,33,1,6,1,0,0,0,0,0,0,0,0
2014-12-01,9,12,2,6,0,0,0,0,0,0,0,0,0
2015-01-01,7,19,1,5,1,0,0,0,0,0,0,0,0
2015-02-01,8,43,2,6,1,0,0,0,0,0,0,0,0
2015-03-01,9,34,2,7,1,0,0,0,0,0,0,0,0
2015-04-01,8,30,3,5,1,0,0,0,0,0,0,0,0
2015-05-01,4,9,0,2,0,0,0,0,0,0,0,0,0
2015-06-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2015-07-01,3,17,0,2,0,0,0,0,0,0,0,0,0
2015-08-01,4,36,2,4,1,0,0,0,0,0,0,0,0
2015-09-01,6,35,2,5,1,0,0,0,0,0,0,0,0
2015-10-01,2,3,1,2,0,0,0,0,0,0,0,0,0
2015-11-01,8,21,2,6,1,2,0,0,155,3,296,0,0
2015-12-01,6,36,0,3,0,16,5,6,16,13,5,1,1
2016-01-01,5,89,0,5,0,7,3,3,7,7,17,0,0
2016-02-01,12,89,2,10,2,1,3,2,1,23,18,0,0
2016-03-01,12,45,4,7,1,1,1,0,1,1,0,0,0
2016-04-01,6,11,1,4,0,0,0,0,1,0,3,1,0
2016-05-01,3,15,0,3,0,4,0,3,4,4,2,2,0
2016-06-01,2,2,0,1,0,0,0,0,0,0,0,1,0
2016-07-01,6,45,0,5,0,7,2,5,26,15,27,1,0
2016-08-01,8,92,1,5,0,12,3,7,12,14,16,2,1
2016-09-01,2,14,0,2,0,3,1,2,3,4,3,2,1
2016-10-01,4,54,1,3,1,9,1,8,10,9,0,3,1
2016-11-01,6,75,1,5,1,14,0,15,15,24,11,3,2
2016-12-01,6,86,1,4,0,24,0,20,25,26,5,3,0
2017-01-01,7,196,1,5,0,41,7,34,52,62,32,8,4
2017-02-01,2,84,0,2,0,12,0,13,17,29,14,12,3
2017-03-01,4,79,1,3,1,12,0,11,20,21,36,14,6
2017-04-01,2,79,0,2,0,15,5,11,23,39,49,13,3
2017-05-01,5,58,1,5,1,12,0,11,19,13,30,16,5
2017-06-01,5,30,2,4,1,7,1,8,12,14,27,13,5
2017-07-01,9,159,3,7,1,24,0,25,38,39,149,17,10
2017-08-01,11,142,7,9,4,32,1,30,40,39,51,44,20
2017-09-01,6,62,1,5,0,12,0,10,20,14,28,38,14
2017-10-01,5,60,2,5,1,13,1,15,27,28,48,47,16
2017-11-01,8,89,2,6,0,20,2,15,35,23,133,33,14
2017-12-01,9,138,4,8,0,13,1,13,22,23,70,38,17
2018-01-01,4,176,0,3,0,20,4,18,34,41,52,57,15
2018-02-01,6,70,4,4,2,24,0,18,33,23,24,42,12
2018-03-01,6,75,2,3,0,20,2,22,36,41,94,44,19
2018-04-01,2,107,1,2,0,14,2,12,30,29,95,52,10
2018-05-01,5,40,2,4,0,11,0,11,27,27,50,54,16
2018-06-01,3,54,2,1,0,11,1,9,23,21,34,36,17
2018-07-01,7,47,6,5,2,16,1,16,29,30,80,48,12
2018-08-01,2,30,1,1,0,15,0,16,23,18,13,56,19
2018-09-01,5,58,2,4,1,19,1,15,26,23,29,38,16
2018-10-01,5,59,0,4,0,25,0,24,42,32,79,37,13
2018-11-01,8,113,5,5,2,41,3,40,49,49,70,58,17
2018-12-01,3,88,1,2,0,42,4,40,55,56,39,49,14
2019-01-01,7,90,4,5,1,40,3,36,52,57,122,47,22
2019-02-01,8,64,3,7,1,30,3,28,35,40,43,48,17
2019-03-01,3,72,1,3,0,26,0,25,37,33,55,57,17
2019-04-01,4,72,3,3,0,24,0,25,30,33,67,47,15
2019-05-01,5,38,2,5,2,27,2,23,34,32,121,55,18
2019-06-01,3,23,1,2,0,12,2,13,13,19,17,46,16
2019-07-01,3,6,2,3,1,6,0,7,10,8,11,48,16
2019-08-01,2,12,0,1,0,10,0,8,14,12,21,44,17
2019-09-01,5,47,2,5,1,28,3,25,33,37,72,35,8
2019-10-01,4,42,1,2,0,23,2,19,31,28,69,42,14
2019-11-01,8,63,3,7,1,24,2,23,38,32,53,55,14
2019-12-01,6,86,1,6,1,35,1,32,43,43,47,33,17
2020-01-01,4,77,1,4,0,31,0,32,40,39,24,48,8
2020-02-01,4,48,1,2,0,31,0,29,41,34,34,28,9
2020-03-01,7,44,5,6,2,30,3,28,38,42,105,40,20
2020-04-01,7,57,5,5,3,34,2,31,45,45,85,62,14
2020-05-01,3,51,1,2,0,25,0,25,32,33,18,80,16
2020-06-01,3,45,1,3,0,18,1,17,20,18,22,56,13
2020-07-01,1,53,0,1,0,25,1,24,32,33,46,55,11
2020-08-01,2,49,1,2,0,37,0,34,48,39,34,48,11
