dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2012-11-01,9,41,0,5,0,0,0,0,0,0,0,0,0
2012-12-01,9,34,0,4,0,0,0,0,0,0,0,0,0
2013-01-01,5,24,0,4,0,0,0,0,0,0,0,0,0
2013-02-01,6,38,0,4,0,0,0,0,0,0,0,0,0
2013-03-01,8,46,1,4,0,0,0,0,0,0,0,0,0
2013-04-01,8,73,0,4,0,0,0,0,0,0,0,0,0
2013-05-01,9,72,1,5,0,0,0,0,0,0,0,0,0
2013-06-01,6,14,0,4,0,0,0,0,0,0,0,0,0
2013-07-01,4,20,0,2,0,0,0,0,0,0,0,0,0
2013-08-01,9,29,1,5,0,0,0,0,0,0,0,0,0
2013-09-01,4,26,0,2,0,0,0,0,0,0,0,0,0
2013-10-01,4,18,0,3,0,0,0,0,0,0,0,0,0
2013-11-01,6,37,0,5,0,0,0,0,0,0,0,0,0
2013-12-01,6,57,0,4,0,0,0,0,0,0,0,0,0
2014-01-01,4,14,0,4,0,0,0,0,0,0,0,0,0
2014-02-01,3,20,0,3,0,0,0,0,0,0,0,0,0
2014-03-01,5,14,0,4,0,0,0,0,0,0,0,0,0
2014-04-01,3,10,0,3,0,0,0,0,0,0,0,0,0
2014-05-01,1,3,0,1,0,0,0,0,0,0,0,0,0
2014-06-01,2,9,0,2,0,0,0,0,0,0,0,0,0
2014-07-01,2,2,0,2,0,0,0,0,0,0,0,0,0
2014-08-01,6,17,0,5,0,0,0,0,0,0,0,0,0
2014-09-01,4,10,0,3,0,0,0,0,0,0,0,0,0
2014-10-01,4,13,0,4,0,0,0,0,0,0,0,0,0
2014-11-01,2,6,0,2,0,0,0,0,0,0,0,0,0
2014-12-01,3,9,0,3,0,0,0,0,0,0,0,0,0
2015-01-01,5,17,0,3,0,0,0,0,0,0,0,0,0
2015-02-01,3,6,0,3,0,0,0,0,0,0,0,0,0
2015-03-01,2,4,0,2,0,0,0,0,0,0,0,0,0
2015-04-01,3,5,0,3,0,0,0,0,0,0,0,0,0
2015-05-01,2,4,0,2,0,0,0,0,0,0,0,0,0
2015-06-01,2,4,0,2,0,0,0,0,0,0,0,0,0
2015-07-01,3,9,1,3,0,0,0,0,0,0,0,0,0
2015-08-01,3,4,0,3,0,0,0,0,0,0,0,0,0
2015-09-01,2,2,0,2,0,0,0,0,0,0,0,0,0
2015-10-01,4,5,0,3,0,0,0,0,0,0,0,0,0
2015-11-01,3,10,0,3,0,0,0,0,0,0,0,0,0
2015-12-01,3,3,0,3,0,0,0,0,0,0,0,0,0
2016-01-01,3,4,0,3,0,0,0,0,0,0,0,0,0
2016-02-01,8,27,2,5,1,5,2,2,10,4,40,4,1
2016-03-01,10,89,2,7,1,35,6,25,54,43,269,22,13
2016-04-01,7,24,2,5,1,12,0,10,17,13,91,14,9
2016-05-01,5,23,1,3,0,15,1,3,22,4,79,7,7
2016-06-01,5,43,0,4,0,14,3,14,26,22,138,24,12
2016-07-01,5,42,1,3,0,15,1,9,34,15,566,61,38
2016-08-01,6,38,2,6,1,21,5,15,49,34,216,29,18
2016-09-01,5,18,0,5,0,11,4,8,43,49,1648,63,89
2016-10-01,9,66,2,5,0,31,8,24,46,40,194,14,13
2016-11-01,5,29,0,4,0,21,2,13,35,25,92,5,6
2016-12-01,8,105,0,5,0,28,2,21,57,31,261,6,10
2017-01-01,5,18,1,3,1,11,2,10,28,20,157,9,12
2017-02-01,9,36,2,5,1,18,3,14,39,19,2436,23,14
2017-03-01,6,42,1,4,0,21,1,15,66,49,5487,23,28
2017-04-01,8,31,2,5,0,13,2,10,36,21,284,10,17
2017-05-01,4,17,0,4,0,5,1,2,32,9,152,13,10
2017-06-01,5,21,1,4,0,6,0,7,35,18,2690,9,18
2017-07-01,17,182,9,7,0,70,11,74,169,213,4486,34,69
2017-08-01,15,133,5,7,2,87,13,73,222,262,1716,41,62
2017-09-01,15,84,5,5,0,62,15,42,172,129,1534,24,42
2017-10-01,10,73,2,5,0,43,6,39,123,154,1351,23,14
2017-11-01,11,110,3,6,1,55,9,42,120,141,1568,26,33
2017-12-01,15,187,4,7,0,61,6,53,117,110,1017,20,28
2018-01-01,12,231,1,6,0,90,10,80,142,150,878,16,26
2018-02-01,11,132,1,5,0,59,5,57,94,97,331,16,13
2018-03-01,9,78,2,3,0,44,5,39,85,80,327,21,13
2018-04-01,12,122,2,4,0,54,4,41,71,62,263,11,12
2018-05-01,7,93,1,3,0,38,12,34,52,61,168,11,12
2018-06-01,10,141,0,4,0,51,6,48,80,90,327,12,7
2018-07-01,11,191,2,5,1,76,13,63,108,106,578,21,21
2018-08-01,16,263,2,6,0,66,9,65,110,116,740,34,14
2018-09-01,12,196,0,5,0,51,2,52,73,77,259,22,13
2018-10-01,13,91,4,7,2,40,2,35,74,67,529,15,19
2018-11-01,12,107,1,5,0,44,4,34,56,47,219,10,10
2018-12-01,11,67,0,4,0,32,3,28,43,38,216,15,6
2019-01-01,11,52,0,5,0,25,3,25,38,42,160,13,11
2019-02-01,10,75,0,4,0,31,3,29,43,44,183,5,4
2019-03-01,12,60,1,5,0,43,9,35,56,55,157,11,6
2019-04-01,8,27,0,3,0,27,5,25,42,49,196,12,8
2019-05-01,9,22,0,3,0,24,3,21,30,33,90,6,5
2019-06-01,7,23,0,3,0,29,1,23,40,33,145,6,2
2019-07-01,5,9,0,4,0,8,1,8,17,20,281,8,5
2019-08-01,5,13,0,3,0,13,0,13,25,24,119,7,6
2019-09-01,11,59,0,4,0,46,4,43,63,78,422,9,6
2019-10-01,11,26,1,4,0,23,6,23,40,44,327,17,17
2019-11-01,6,14,0,3,0,18,4,14,27,27,137,4,3
2019-12-01,3,19,0,2,0,10,0,10,17,16,73,7,6
2020-01-01,2,8,0,1,0,8,0,8,19,15,64,7,3
2020-02-01,4,36,1,2,0,37,1,36,53,62,192,12,4
2020-03-01,4,8,0,2,0,7,0,8,20,24,128,4,4
2020-04-01,5,12,0,2,0,12,0,12,26,25,77,12,6
2020-05-01,3,11,0,2,0,13,1,11,23,14,91,11,18
2020-06-01,3,20,1,3,0,26,3,20,61,74,337,24,27
2020-07-01,3,19,0,3,0,19,1,19,40,45,133,31,19
2020-08-01,1,2,0,1,0,7,2,2,18,12,58,12,12
